 1.32560000e-10  8.89930000e-01  1.32560000e-10  1.13486643e+00  1.32560000e-10  3.09220881e-08  1.32560000e-10  2.42422716e-17  1.32560000e-10  0.00000000e+00 
 1.34560000e-10  8.89930000e-01  1.34560000e-10  1.13486643e+00  1.34560000e-10  3.09220880e-08  1.34560000e-10  2.42422716e-17  1.34560000e-10  0.00000000e+00 
 1.36560000e-10  8.89930000e-01  1.36560000e-10  1.13486643e+00  1.36560000e-10  3.09220879e-08  1.36560000e-10  2.42422716e-17  1.36560000e-10  0.00000000e+00 
 1.38560000e-10  8.89930000e-01  1.38560000e-10  1.13486643e+00  1.38560000e-10  3.09220880e-08  1.38560000e-10  2.42422716e-17  1.38560000e-10  0.00000000e+00 
 1.40560000e-10  8.89930000e-01  1.40560000e-10  1.13486643e+00  1.40560000e-10  3.09220878e-08  1.40560000e-10  2.42422716e-17  1.40560000e-10  0.00000000e+00 
 1.42560000e-10  8.89930000e-01  1.42560000e-10  1.13486643e+00  1.42560000e-10  3.09220871e-08  1.42560000e-10  2.42422716e-17  1.42560000e-10  0.00000000e+00 
 1.44560000e-10  8.89930000e-01  1.44560000e-10  1.13486643e+00  1.44560000e-10  3.09220866e-08  1.44560000e-10  2.42422716e-17  1.44560000e-10  0.00000000e+00 
 1.46560000e-10  8.89930000e-01  1.46560000e-10  1.13486643e+00  1.46560000e-10  3.09220854e-08  1.46560000e-10  2.42422716e-17  1.46560000e-10  0.00000000e+00 
 1.48560000e-10  8.89930000e-01  1.48560000e-10  1.13486643e+00  1.48560000e-10  3.09220852e-08  1.48560000e-10  2.42422716e-17  1.48560000e-10  0.00000000e+00 
 1.50560000e-10  8.89930000e-01  1.50560000e-10  1.13486643e+00  1.50560000e-10  3.09220863e-08  1.50560000e-10  2.42422716e-17  1.50560000e-10  0.00000000e+00 
 1.52560000e-10  8.89930000e-01  1.52560000e-10  1.13486643e+00  1.52560000e-10  3.09220872e-08  1.52560000e-10  2.42422716e-17  1.52560000e-10  0.00000000e+00 
 1.54560000e-10  8.89930000e-01  1.54560000e-10  1.13486643e+00  1.54560000e-10  3.09220869e-08  1.54560000e-10  2.42422716e-17  1.54560000e-10  0.00000000e+00 
 1.56560000e-10  8.89930000e-01  1.56560000e-10  1.13486643e+00  1.56560000e-10  3.09220873e-08  1.56560000e-10  2.42422716e-17  1.56560000e-10  0.00000000e+00 
 1.58560000e-10  8.89930000e-01  1.58560000e-10  1.13486643e+00  1.58560000e-10  3.09220873e-08  1.58560000e-10  2.42422716e-17  1.58560000e-10  0.00000000e+00 
 1.60560000e-10  8.89930000e-01  1.60560000e-10  1.13486643e+00  1.60560000e-10  3.09220874e-08  1.60560000e-10  2.42422716e-17  1.60560000e-10  0.00000000e+00 
 1.62560000e-10  8.89930000e-01  1.62560000e-10  1.13486643e+00  1.62560000e-10  3.09220874e-08  1.62560000e-10  2.42422716e-17  1.62560000e-10  0.00000000e+00 
 1.64560000e-10  8.89930000e-01  1.64560000e-10  1.13486643e+00  1.64560000e-10  3.09220876e-08  1.64560000e-10  2.42422716e-17  1.64560000e-10  0.00000000e+00 
 1.66560000e-10  8.89930000e-01  1.66560000e-10  1.13486643e+00  1.66560000e-10  3.09220883e-08  1.66560000e-10  2.42422716e-17  1.66560000e-10  0.00000000e+00 
 1.68560000e-10  8.89930000e-01  1.68560000e-10  1.13486643e+00  1.68560000e-10  3.09220890e-08  1.68560000e-10  2.42422716e-17  1.68560000e-10  0.00000000e+00 
 1.70560000e-10  8.89930000e-01  1.70560000e-10  1.13486643e+00  1.70560000e-10  3.09220887e-08  1.70560000e-10  2.42422716e-17  1.70560000e-10  0.00000000e+00 
 1.72560000e-10  8.89930000e-01  1.72560000e-10  1.13486643e+00  1.72560000e-10  3.09220881e-08  1.72560000e-10  2.42422716e-17  1.72560000e-10  0.00000000e+00 
 1.74560000e-10  8.89930000e-01  1.74560000e-10  1.13486643e+00  1.74560000e-10  3.09220885e-08  1.74560000e-10  2.42422716e-17  1.74560000e-10  0.00000000e+00 
