variant,trial,sweep,energy
realistic,0,63,-1.0
realistic,0,64,1.0
realistic,0,65,-2.0
realistic,0,66,0.0
realistic,0,67,-1.0
realistic,0,68,-1.0
realistic,0,69,-2.0
realistic,0,70,0.0
realistic,0,71,-2.0
realistic,0,72,-1.0
realistic,0,73,-2.0
realistic,0,74,-2.0
realistic,0,75,-2.0
realistic,0,76,-2.0
realistic,0,77,-2.0
realistic,0,78,0.0
realistic,0,79,-2.0
realistic,0,80,-1.0
realistic,0,81,0.0
realistic,0,82,-2.0
realistic,0,83,-2.0
realistic,0,84,-2.0
realistic,0,85,-2.0
realistic,0,86,-2.0
realistic,0,87,-2.0
realistic,0,88,-2.0
realistic,0,89,-1.0
realistic,0,90,-1.0
realistic,0,91,-1.0
realistic,0,92,-1.0
realistic,0,93,0.0
realistic,0,94,-2.0
realistic,0,95,0.0
realistic,0,96,-2.0
realistic,0,97,-1.0
realistic,0,98,-2.0
realistic,0,99,-2.0
realistic,0,100,-2.0
realistic,0,101,0.0
realistic,0,102,-2.0
realistic,0,103,-2.0
realistic,0,104,-2.0
realistic,0,105,-2.0
realistic,0,106,-2.0
realistic,0,107,0.0
realistic,0,108,-2.0
realistic,0,109,0.0
realistic,0,110,-1.0
realistic,0,111,-2.0
realistic,0,112,-2.0
realistic,0,113,-2.0
realistic,0,114,-2.0
realistic,0,115,-2.0
realistic,0,116,-1.0
realistic,0,117,-1.0
realistic,0,118,-1.0
realistic,0,119,0.0
realistic,0,120,-1.0
realistic,0,121,0.0
realistic,0,122,-1.0
realistic,0,123,-1.0
realistic,0,124,-2.0
realistic,0,125,-2.0
realistic,0,126,-2.0
realistic,0,127,-2.0
realistic,0,128,-2.0
realistic,0,129,-2.0
realistic,0,130,-2.0
realistic,0,131,-1.0
realistic,0,132,-1.0
realistic,0,133,-2.0
realistic,0,134,-2.0
realistic,0,135,-2.0
realistic,0,136,-2.0
realistic,0,137,-2.0
realistic,0,138,-1.0
realistic,0,139,-1.0
realistic,0,140,-1.0
realistic,0,141,-2.0
realistic,0,142,-2.0
realistic,0,143,-2.0
realistic,0,144,-2.0
realistic,0,145,-2.0
realistic,0,146,-2.0
realistic,0,147,-2.0
realistic,0,148,-2.0
realistic,0,149,-2.0
realistic,0,150,-2.0
realistic,0,151,-2.0
realistic,0,152,-2.0
realistic,0,153,-2.0
realistic,0,154,-2.0
realistic,0,155,-2.0
realistic,0,156,-2.0
realistic,0,157,-2.0
realistic,0,158,-2.0
realistic,0,159,-2.0
realistic,0,160,-2.0
realistic,0,161,-2.0
realistic,0,162,-2.0
realistic,0,163,-2.0
realistic,0,164,-2.0
realistic,0,165,-2.0
realistic,0,166,-2.0
realistic,0,167,-2.0
realistic,0,168,-2.0
realistic,0,169,-2.0
realistic,0,170,-2.0
realistic,0,171,-2.0
realistic,0,172,-2.0
realistic,0,173,-2.0
realistic,0,174,-2.0
realistic,0,175,-2.0
realistic,0,176,-2.0
realistic,0,177,-2.0
realistic,0,178,-2.0
realistic,0,179,-2.0
realistic,0,180,-2.0
realistic,0,181,-2.0
realistic,0,182,-2.0
realistic,0,183,-2.0
realistic,0,184,-2.0
realistic,0,185,-2.0
realistic,0,186,-2.0
realistic,0,187,-2.0
realistic,0,188,-2.0
realistic,0,189,-2.0
realistic,0,190,-2.0
realistic,0,191,-2.0
realistic,0,192,-2.0
realistic,0,193,-2.0
realistic,0,194,-2.0
realistic,0,195,-2.0
realistic,0,196,-2.0
realistic,0,197,-2.0
realistic,0,198,-2.0
realistic,0,199,-2.0
realistic,0,200,-2.0
realistic,1,0,-2.0
realistic,1,1,-1.0
realistic,1,2,-2.0
realistic,1,3,-1.0
realistic,1,4,-1.0
realistic,1,5,1.0
realistic,1,6,0.0
realistic,1,7,-2.0
realistic,1,8,-1.0
realistic,1,9,0.0
realistic,1,10,1.0
realistic,1,11,-1.0
realistic,1,12,-2.0
realistic,1,13,0.0
realistic,1,14,0.0
realistic,1,15,0.0
realistic,1,16,-2.0
realistic,1,17,1.0
realistic,1,18,1.0
realistic,1,19,1.0
realistic,1,20,-1.0
realistic,1,21,-2.0
realistic,1,22,1.0
realistic,1,23,-1.0
realistic,1,24,-1.0
realistic,1,25,0.0
realistic,1,26,-1.0
realistic,1,27,-2.0
realistic,1,28,1.0
realistic,1,29,-1.0
realistic,1,30,0.0
realistic,1,31,3.0
realistic,1,32,0.0
realistic,1,33,1.0
realistic,1,34,0.0
realistic,1,35,1.0
realistic,1,36,1.0
realistic,1,37,0.0
realistic,1,38,0.0
realistic,1,39,0.0
realistic,1,40,0.0
realistic,1,41,3.0
realistic,1,42,1.0
realistic,1,43,1.0
realistic,1,44,-1.0
realistic,1,45,-2.0
realistic,1,46,-1.0
realistic,1,47,-2.0
realistic,1,48,-1.0
realistic,1,49,-1.0
realistic,1,50,0.0
realistic,1,51,1.0
realistic,1,52,-1.0
realistic,1,53,-2.0
realistic,1,54,-2.0
realistic,1,55,0.0
realistic,1,56,-2.0
realistic,1,57,-2.0
realistic,1,58,-2.0
realistic,1,59,-1.0
realistic,1,60,0.0
realistic,1,61,0.0
realistic,1,62,1.0
realistic,1,63,-2.0
realistic,1,64,0.0
realistic,1,65,-1.0
realistic,1,66,-2.0
realistic,1,67,-2.0
realistic,1,68,-2.0
realistic,1,69,-2.0
realistic,1,70,-2.0
realistic,1,71,-2.0
realistic,1,72,-1.0
realistic,1,73,-2.0
realistic,1,74,-1.0
realistic,1,75,1.0
realistic,1,76,-1.0
realistic,1,77,-1.0
realistic,1,78,1.0
realistic,1,79,0.0
realistic,1,80,-1.0
realistic,1,81,-1.0
realistic,1,82,-1.0
realistic,1,83,-1.0
realistic,1,84,-2.0
realistic,1,85,-2.0
realistic,1,86,-1.0
realistic,1,87,0.0
realistic,1,88,-2.0
realistic,1,89,-2.0
realistic,1,90,-2.0
realistic,1,91,-2.0
realistic,1,92,0.0
realistic,1,93,-2.0
realistic,1,94,-2.0
realistic,1,95,-2.0
realistic,1,96,-2.0
realistic,1,97,-2.0
realistic,1,98,0.0
realistic,1,99,-2.0
realistic,1,100,-2.0
realistic,1,101,-2.0
realistic,1,102,-2.0
realistic,1,103,-2.0
realistic,1,104,-2.0
realistic,1,105,-2.0
realistic,1,106,-2.0
realistic,1,107,-2.0
realistic,1,108,-2.0
realistic,1,109,-2.0
realistic,1,110,-2.0
realistic,1,111,-2.0
realistic,1,112,-1.0
realistic,1,113,-1.0
realistic,1,114,-2.0
realistic,1,115,-2.0
realistic,1,116,-2.0
realistic,1,117,-2.0
realistic,1,118,-2.0
realistic,1,119,-1.0
realistic,1,120,-2.0
realistic,1,121,0.0
realistic,1,122,-1.0
realistic,1,123,-2.0
realistic,1,124,-2.0
realistic,1,125,-2.0
realistic,1,126,-2.0
realistic,1,127,-2.0
realistic,1,128,-2.0
realistic,1,129,-2.0
realistic,1,130,-2.0
realistic,1,131,-2.0
realistic,1,132,-2.0
realistic,1,133,-2.0
realistic,1,134,-2.0
realistic,1,135,-2.0
realistic,1,136,-2.0
realistic,1,137,-2.0
realistic,1,138,-2.0
realistic,1,139,-2.0
realistic,1,140,-2.0
realistic,1,141,-2.0
realistic,1,142,-2.0
realistic,1,143,-2.0
realistic,1,144,-2.0
realistic,1,145,-2.0
realistic,1,146,-2.0
realistic,1,147,-2.0
realistic,1,148,-2.0
realistic,1,149,-2.0
realistic,1,150,-2.0
realistic,1,151,-2.0
realistic,1,152,-1.0
realistic,1,153,-2.0
realistic,1,154,-2.0
realistic,1,155,-2.0
realistic,1,156,-2.0
realistic,1,157,-2.0
realistic,1,158,-2.0
realistic,1,159,-2.0
realistic,1,160,-2.0
realistic,1,161,-2.0
realistic,1,162,-2.0
realistic,1,163,-2.0
realistic,1,164,-2.0
realistic,1,165,-2.0
realistic,1,166,-2.0
realistic,1,167,-2.0
realistic,1,168,-2.0
realistic,1,169,-2.0
realistic,1,170,-2.0
realistic,1,171,-2.0
realistic,1,172,-2.0
realistic,1,173,-2.0
realistic,1,174,-2.0
realistic,1,175,-2.0
realistic,1,176,-2.0
realistic,1,177,-2.0
realistic,1,178,-2.0
realistic,1,179,-2.0
realistic,1,180,-2.0
realistic,1,181,-2.0
realistic,1,182,-2.0
realistic,1,183,-2.0
realistic,1,184,-2.0
realistic,1,185,-2.0
realistic,1,186,-2.0
realistic,1,187,-2.0
realistic,1,188,-2.0
realistic,1,189,-2.0
realistic,1,190,-2.0
realistic,1,191,-2.0
realistic,1,192,-2.0
realistic,1,193,-2.0
realistic,1,194,-2.0
realistic,1,195,-2.0
realistic,1,196,-2.0
realistic,1,197,-2.0
realistic,1,198,-2.0
realistic,1,199,-2.0
realistic,1,200,-2.0
realistic,2,0,-2.0
realistic,2,1,-1.0
realistic,2,2,1.0
realistic,2,3,-1.0
realistic,2,4,0.0
realistic,2,5,1.0
realistic,2,6,0.0
realistic,2,7,-1.0
realistic,2,8,3.0
realistic,2,9,0.0
realistic,2,10,0.0
realistic,2,11,-1.0
realistic,2,12,0.0
realistic,2,13,0.0
realistic,2,14,-2.0
realistic,2,15,-2.0
realistic,2,16,0.0
realistic,2,17,0.0
realistic,2,18,-2.0
realistic,2,19,-2.0
realistic,2,20,-2.0
realistic,2,21,-2.0
realistic,2,22,1.0
realistic,2,23,0.0
realistic,2,24,-1.0
realistic,2,25,-1.0
realistic,2,26,1.0
realistic,2,27,1.0
realistic,2,28,-2.0
realistic,2,29,-2.0
realistic,2,30,-1.0
realistic,2,31,-2.0
realistic,2,32,-1.0
realistic,2,33,-2.0
realistic,2,34,0.0
realistic,2,35,-1.0
realistic,2,36,0.0
realistic,2,37,-1.0
realistic,2,38,0.0
realistic,2,39,-1.0
realistic,2,40,0.0
realistic,2,41,0.0
realistic,2,42,0.0
realistic,2,43,-1.0
realistic,2,44,1.0
realistic,2,45,0.0
realistic,2,46,0.0
realistic,2,47,0.0
realistic,2,48,-2.0
realistic,2,49,1.0
realistic,2,50,-1.0
realistic,2,51,1.0
realistic,2,52,-2.0
realistic,2,53,0.0
realistic,2,54,0.0
realistic,2,55,0.0
realistic,2,56,-2.0
realistic,2,57,-2.0
realistic,2,58,-2.0
realistic,2,59,-2.0
realistic,2,60,0.0
realistic,2,61,-1.0
realistic,2,62,-1.0
realistic,2,63,-2.0
realistic,2,64,-2.0
realistic,2,65,0.0
realistic,2,66,0.0
realistic,2,67,-2.0
realistic,2,68,0.0
realistic,2,69,-2.0
realistic,2,70,-2.0
realistic,2,71,-2.0
realistic,2,72,0.0
realistic,2,73,1.0
realistic,2,74,-2.0
realistic,2,75,-2.0
realistic,2,76,1.0
realistic,2,77,0.0
realistic,2,78,-1.0
realistic,2,79,-2.0
realistic,2,80,0.0
realistic,2,81,-2.0
realistic,2,82,-2.0
realistic,2,83,-2.0
realistic,2,84,-1.0
realistic,2,85,-2.0
realistic,2,86,-2.0
realistic,2,87,0.0
realistic,2,88,-2.0
realistic,2,89,-2.0
realistic,2,90,-2.0
realistic,2,91,-1.0
realistic,2,92,0.0
realistic,2,93,0.0
realistic,2,94,-2.0
realistic,2,95,-2.0
realistic,2,96,0.0
realistic,2,97,-1.0
realistic,2,98,0.0
realistic,2,99,-2.0
realistic,2,100,-2.0
realistic,2,101,-1.0
realistic,2,102,-1.0
realistic,2,103,-1.0
realistic,2,104,-1.0
realistic,2,105,0.0
realistic,2,106,0.0
realistic,2,107,-2.0
realistic,2,108,-2.0
realistic,2,109,-2.0
realistic,2,110,0.0
realistic,2,111,-2.0
realistic,2,112,-2.0
realistic,2,113,-2.0
realistic,2,114,-2.0
realistic,2,115,-2.0
realistic,2,116,-2.0
realistic,2,117,-2.0
realistic,2,118,-2.0
realistic,2,119,-2.0
realistic,2,120,-2.0
realistic,2,121,-2.0
realistic,2,122,-1.0
realistic,2,123,-2.0
realistic,2,124,-1.0
realistic,2,125,-2.0
realistic,2,126,-2.0
realistic,2,127,-2.0
realistic,2,128,-1.0
realistic,2,129,-1.0
realistic,2,130,-1.0
realistic,2,131,-2.0
realistic,2,132,-2.0
realistic,2,133,-2.0
realistic,2,134,-2.0
realistic,2,135,-2.0
realistic,2,136,-2.0
realistic,2,137,-2.0
realistic,2,138,-2.0
realistic,2,139,-2.0
realistic,2,140,-2.0
realistic,2,141,-2.0
realistic,2,142,-2.0
realistic,2,143,-2.0
realistic,2,144,-2.0
realistic,2,145,-2.0
realistic,2,146,-2.0
realistic,2,147,-2.0
realistic,2,148,-2.0
realistic,2,149,-2.0
realistic,2,150,-2.0
realistic,2,151,-2.0
realistic,2,152,-2.0
realistic,2,153,-2.0
realistic,2,154,-2.0
realistic,2,155,-2.0
realistic,2,156,-2.0
realistic,2,157,-2.0
realistic,2,158,-2.0
realistic,2,159,-2.0
realistic,2,160,-2.0
realistic,2,161,-2.0
realistic,2,162,-2.0
realistic,2,163,-2.0
realistic,2,164,-2.0
realistic,2,165,-2.0
realistic,2,166,-2.0
realistic,2,167,-2.0
realistic,2,168,-2.0
realistic,2,169,-2.0
realistic,2,170,-2.0
realistic,2,171,-2.0
realistic,2,172,-2.0
realistic,2,173,-2.0
realistic,2,174,-2.0
realistic,2,175,-2.0
realistic,2,176,-2.0
realistic,2,177,-2.0
realistic,2,178,-2.0
realistic,2,179,-2.0
realistic,2,180,-2.0
realistic,2,181,-2.0
realistic,2,182,-2.0
realistic,2,183,-2.0
realistic,2,184,-2.0
realistic,2,185,-2.0
realistic,2,186,-2.0
realistic,2,187,-2.0
realistic,2,188,-2.0
realistic,2,189,-2.0
realistic,2,190,-2.0
realistic,2,191,-2.0
realistic,2,192,-2.0
realistic,2,193,-2.0
realistic,2,194,-2.0
realistic,2,195,-2.0
realistic,2,196,-2.0
realistic,2,197,-2.0
realistic,2,198,-2.0
realistic,2,199,-2.0
realistic,2,200,-2.0
realistic,3,0,1.0
realistic,3,1,0.0
realistic,3,2,-1.0
realistic,3,3,0.0
realistic,3,4,0.0
realistic,3,5,-2.0
realistic,3,6,0.0
realistic,3,7,0.0
realistic,3,8,0.0
realistic,3,9,1.0
realistic,3,10,3.0
realistic,3,11,0.0
realistic,3,12,1.0
realistic,3,13,1.0
realistic,3,14,-1.0
realistic,3,15,-2.0
realistic,3,16,-2.0
realistic,3,17,1.0
realistic,3,18,0.0
realistic,3,19,-1.0
realistic,3,20,-1.0
realistic,3,21,0.0
realistic,3,22,0.0
realistic,3,23,-1.0
realistic,3,24,-2.0
realistic,3,25,-1.0
realistic,3,26,-2.0
realistic,3,27,0.0
realistic,3,28,-2.0
realistic,3,29,1.0
realistic,3,30,1.0
realistic,3,31,0.0
realistic,3,32,-2.0
realistic,3,33,1.0
realistic,3,34,-2.0
realistic,3,35,-2.0
realistic,3,36,1.0
realistic,3,37,0.0
realistic,3,38,0.0
realistic,3,39,-1.0
realistic,3,40,-2.0
realistic,3,41,-2.0
realistic,3,42,1.0
realistic,3,43,-1.0
realistic,3,44,-1.0
realistic,3,45,-1.0
realistic,3,46,1.0
realistic,3,47,1.0
realistic,3,48,-1.0
realistic,3,49,-1.0
realistic,3,50,-2.0
realistic,3,51,-2.0
realistic,3,52,1.0
realistic,3,53,-1.0
realistic,3,54,0.0
realistic,3,55,-1.0
realistic,3,56,-2.0
realistic,3,57,1.0
realistic,3,58,-2.0
realistic,3,59,0.0
realistic,3,60,-1.0
realistic,3,61,0.0
realistic,3,62,0.0
realistic,3,63,-2.0
realistic,3,64,-2.0
realistic,3,65,-2.0
realistic,3,66,-1.0
realistic,3,67,-2.0
realistic,3,68,-2.0
realistic,3,69,-1.0
realistic,3,70,-2.0
realistic,3,71,0.0
realistic,3,72,-2.0
realistic,3,73,-1.0
realistic,3,74,-1.0
realistic,3,75,0.0
realistic,3,76,-2.0
realistic,3,77,-1.0
realistic,3,78,0.0
realistic,3,79,0.0
realistic,3,80,-2.0
realistic,3,81,0.0
realistic,3,82,-1.0
realistic,3,83,-2.0
realistic,3,84,-2.0
realistic,3,85,-2.0
realistic,3,86,-2.0
realistic,3,87,-2.0
realistic,3,88,-2.0
realistic,3,89,-2.0
realistic,3,90,-2.0
realistic,3,91,-2.0
realistic,3,92,0.0
realistic,3,93,-1.0
realistic,3,94,-2.0
realistic,3,95,-2.0
realistic,3,96,-2.0
realistic,3,97,-2.0
realistic,3,98,-2.0
realistic,3,99,-2.0
realistic,3,100,-2.0
realistic,3,101,-2.0
realistic,3,102,-2.0
realistic,3,103,0.0
realistic,3,104,-2.0
realistic,3,105,-2.0
realistic,3,106,-2.0
realistic,3,107,0.0
realistic,3,108,-2.0
realistic,3,109,-2.0
realistic,3,110,-2.0
realistic,3,111,-2.0
realistic,3,112,-1.0
realistic,3,113,-1.0
realistic,3,114,0.0
realistic,3,115,-1.0
realistic,3,116,-2.0
realistic,3,117,-2.0
realistic,3,118,-2.0
realistic,3,119,-2.0
realistic,3,120,-2.0
realistic,3,121,-2.0
realistic,3,122,-2.0
realistic,3,123,-2.0
realistic,3,124,-2.0
realistic,3,125,-2.0
realistic,3,126,-2.0
realistic,3,127,-1.0
realistic,3,128,-2.0
realistic,3,129,-2.0
realistic,3,130,-2.0
realistic,3,131,-2.0
realistic,3,132,-2.0
realistic,3,133,-2.0
realistic,3,134,-2.0
realistic,3,135,-2.0
realistic,3,136,-2.0
realistic,3,137,-2.0
realistic,3,138,-2.0
realistic,3,139,-2.0
realistic,3,140,-2.0
realistic,3,141,-2.0
realistic,3,142,-2.0
realistic,3,143,-2.0
realistic,3,144,-2.0
realistic,3,145,-2.0
realistic,3,146,-2.0
realistic,3,147,-2.0
realistic,3,148,-2.0
realistic,3,149,-2.0
realistic,3,150,-2.0
realistic,3,151,-2.0
realistic,3,152,-2.0
realistic,3,153,-2.0
realistic,3,154,-2.0
realistic,3,155,-2.0
realistic,3,156,-2.0
realistic,3,157,-1.0
realistic,3,158,-1.0
realistic,3,159,-1.0
realistic,3,160,-2.0
realistic,3,161,-2.0
realistic,3,162,-2.0
realistic,3,163,-2.0
realistic,3,164,-2.0
realistic,3,165,-2.0
realistic,3,166,-2.0
realistic,3,167,-2.0
realistic,3,168,-2.0
realistic,3,169,-2.0
realistic,3,170,-2.0
realistic,3,171,-2.0
realistic,3,172,-2.0
realistic,3,173,-2.0
realistic,3,174,-2.0
realistic,3,175,-2.0
realistic,3,176,-2.0
realistic,3,177,-2.0
realistic,3,178,-2.0
realistic,3,179,-2.0
realistic,3,180,-2.0
realistic,3,181,-2.0
realistic,3,182,-2.0
realistic,3,183,-2.0
realistic,3,184,-2.0
realistic,3,185,-2.0
realistic,3,186,-2.0
realistic,3,187,-2.0
realistic,3,188,-2.0
realistic,3,189,-2.0
realistic,3,190,-2.0
realistic,3,191,-2.0
realistic,3,192,-2.0
realistic,3,193,-2.0
realistic,3,194,-2.0
realistic,3,195,-2.0
realistic,3,196,-2.0
realistic,3,197,-2.0
realistic,3,198,-2.0
realistic,3,199,-2.0
realistic,3,200,-2.0
realistic,4,0,-2.0
realistic,4,1,0.0
realistic,4,2,1.0
realistic,4,3,-1.0
realistic,4,4,1.0
realistic,4,5,-1.0
realistic,4,6,-2.0
realistic,4,7,0.0
realistic,4,8,1.0
realistic,4,9,1.0
realistic,4,10,-2.0
realistic,4,11,0.0
realistic,4,12,-2.0
realistic,4,13,-1.0
realistic,4,14,0.0
realistic,4,15,0.0
realistic,4,16,1.0
realistic,4,17,0.0
realistic,4,18,1.0
realistic,4,19,1.0
realistic,4,20,0.0
realistic,4,21,0.0
realistic,4,22,0.0
realistic,4,23,-1.0
realistic,4,24,0.0
realistic,4,25,1.0
realistic,4,26,-2.0
realistic,4,27,0.0
realistic,4,28,0.0
realistic,4,29,0.0
realistic,4,30,-1.0
realistic,4,31,0.0
realistic,4,32,-2.0
realistic,4,33,0.0
realistic,4,34,-1.0
realistic,4,35,-1.0
realistic,4,36,0.0
realistic,4,37,-1.0
realistic,4,38,-2.0
realistic,4,39,0.0
realistic,4,40,-1.0
realistic,4,41,-2.0
realistic,4,42,-2.0
realistic,4,43,0.0
realistic,4,44,0.0
realistic,4,45,-2.0
realistic,4,46,-2.0
realistic,4,47,0.0
realistic,4,48,-2.0
realistic,4,49,-2.0
realistic,4,50,0.0
realistic,4,51,0.0
realistic,4,52,0.0
realistic,4,53,-2.0
realistic,4,54,-2.0
realistic,4,55,0.0
realistic,4,56,-1.0
realistic,4,57,0.0
realistic,4,58,-2.0
realistic,4,59,-2.0
realistic,4,60,0.0
realistic,4,61,-1.0
realistic,4,62,1.0
realistic,4,63,0.0
realistic,4,64,-2.0
realistic,4,65,0.0
realistic,4,66,-1.0
realistic,4,67,-1.0
realistic,4,68,0.0
realistic,4,69,-2.0
realistic,4,70,-2.0
realistic,4,71,-1.0
realistic,4,72,-2.0
realistic,4,73,-2.0
realistic,4,74,-2.0
realistic,4,75,-2.0
realistic,4,76,-2.0
realistic,4,77,0.0
realistic,4,78,-2.0
realistic,4,79,-2.0
realistic,4,80,-2.0
realistic,4,81,-2.0
realistic,4,82,-2.0
realistic,4,83,-1.0
realistic,4,84,-1.0
realistic,4,85,-2.0
realistic,4,86,-2.0
realistic,4,87,-2.0
realistic,4,88,-1.0
realistic,4,89,0.0
realistic,4,90,-1.0
realistic,4,91,-1.0
realistic,4,92,0.0
realistic,4,93,-1.0
realistic,4,94,-1.0
realistic,4,95,-1.0
realistic,4,96,-1.0
realistic,4,97,-2.0
realistic,4,98,-2.0
realistic,4,99,-2.0
realistic,4,100,-2.0
realistic,4,101,-2.0
realistic,4,102,-2.0
realistic,4,103,-2.0
realistic,4,104,-2.0
realistic,4,105,-1.0
realistic,4,106,-2.0
realistic,4,107,-1.0
realistic,4,108,-1.0
realistic,4,109,-1.0
realistic,4,110,-1.0
realistic,4,111,-1.0
realistic,4,112,-1.0
realistic,4,113,-2.0
realistic,4,114,-2.0
realistic,4,115,-1.0
realistic,4,116,-1.0
realistic,4,117,0.0
realistic,4,118,-1.0
realistic,4,119,-2.0
realistic,4,120,-1.0
realistic,4,121,-1.0
realistic,4,122,-2.0
realistic,4,123,-2.0
realistic,4,124,-2.0
realistic,4,125,-2.0
realistic,4,126,-2.0
realistic,4,127,-2.0
realistic,4,128,-1.0
realistic,4,129,-1.0
realistic,4,130,0.0
realistic,4,131,-2.0
realistic,4,132,-2.0
realistic,4,133,-2.0
realistic,4,134,-2.0
realistic,4,135,-2.0
realistic,4,136,-2.0
realistic,4,137,-2.0
realistic,4,138,-2.0
realistic,4,139,-2.0
realistic,4,140,-2.0
realistic,4,141,-2.0
realistic,4,142,-2.0
realistic,4,143,-2.0
realistic,4,144,-2.0
realistic,4,145,-2.0
realistic,4,146,-2.0
realistic,4,147,-2.0
realistic,4,148,-2.0
realistic,4,149,-2.0
realistic,4,150,-2.0
realistic,4,151,-2.0
realistic,4,152,-1.0
realistic,4,153,-1.0
realistic,4,154,-2.0
realistic,4,155,-2.0
realistic,4,156,-2.0
realistic,4,157,-2.0
realistic,4,158,-2.0
realistic,4,159,-2.0
realistic,4,160,-2.0
realistic,4,161,-2.0
realistic,4,162,-2.0
realistic,4,163,-2.0
realistic,4,164,-2.0
realistic,4,165,-2.0
realistic,4,166,-2.0
realistic,4,167,-2.0
realistic,4,168,-2.0
realistic,4,169,-2.0
realistic,4,170,-2.0
realistic,4,171,-2.0
realistic,4,172,-2.0
realistic,4,173,-2.0
realistic,4,174,-2.0
realistic,4,175,-2.0
realistic,4,176,-2.0
realistic,4,177,-2.0
realistic,4,178,-2.0
realistic,4,179,-2.0
realistic,4,180,-2.0
realistic,4,181,-2.0
realistic,4,182,-2.0
realistic,4,183,-2.0
realistic,4,184,-2.0
realistic,4,185,-2.0
realistic,4,186,-2.0
realistic,4,187,-2.0
realistic,4,188,-2.0
realistic,4,189,-2.0
realistic,4,190,-2.0
realistic,4,191,-2.0
realistic,4,192,-2.0
realistic,4,193,-2.0
realistic,4,194,-2.0
realistic,4,195,-2.0
realistic,4,196,-2.0
realistic,4,197,-2.0
realistic,4,198,-2.0
realistic,4,199,-2.0
realistic,4,200,-2.0
realistic,5,0,1.0
realistic,5,1,1.0
realistic,5,2,1.0
realistic,5,3,1.0
realistic,5,4,-1.0
realistic,5,5,1.0
realistic,5,6,-1.0
realistic,5,7,-2.0
realistic,5,8,-2.0
realistic,5,9,-1.0
realistic,5,10,0.0
realistic,5,11,-2.0
realistic,5,12,0.0
realistic,5,13,-1.0
realistic,5,14,1.0
realistic,5,15,3.0
realistic,5,16,-1.0
realistic,5,17,0.0
realistic,5,18,-2.0
realistic,5,19,0.0
realistic,5,20,0.0
realistic,5,21,1.0
realistic,5,22,0.0
realistic,5,23,0.0
realistic,5,24,-1.0
realistic,5,25,1.0
realistic,5,26,0.0
realistic,5,27,0.0
realistic,5,28,-2.0
realistic,5,29,0.0
realistic,5,30,0.0
realistic,5,31,1.0
realistic,5,32,-2.0
realistic,5,33,1.0
realistic,5,34,-2.0
realistic,5,35,-2.0
realistic,5,36,0.0
realistic,5,37,-1.0
realistic,5,38,0.0
realistic,5,39,0.0
realistic,5,40,0.0
realistic,5,41,1.0
realistic,5,42,-2.0
realistic,5,43,-2.0
realistic,5,44,0.0
realistic,5,45,-2.0
realistic,5,46,-2.0
realistic,5,47,-2.0
realistic,5,48,1.0
realistic,5,49,-2.0
realistic,5,50,0.0
realistic,5,51,0.0
realistic,5,52,0.0
realistic,5,53,-2.0
realistic,5,54,-1.0
realistic,5,55,0.0
realistic,5,56,-1.0
realistic,5,57,0.0
realistic,5,58,-1.0
realistic,5,59,0.0
realistic,5,60,-2.0
realistic,5,61,-2.0
realistic,5,62,0.0
realistic,5,63,-1.0
realistic,5,64,1.0
realistic,5,65,0.0
realistic,5,66,-1.0
realistic,5,67,-2.0
realistic,5,68,0.0
realistic,5,69,-2.0
realistic,5,70,-2.0
realistic,5,71,-2.0
realistic,5,72,-2.0
realistic,5,73,3.0
realistic,5,74,-2.0
realistic,5,75,-1.0
realistic,5,76,0.0
realistic,5,77,-2.0
realistic,5,78,-2.0
realistic,5,79,-2.0
realistic,5,80,-1.0
realistic,5,81,-2.0
realistic,5,82,0.0
realistic,5,83,0.0
realistic,5,84,-2.0
realistic,5,85,-2.0
realistic,5,86,-2.0
realistic,5,87,-2.0
realistic,5,88,0.0
realistic,5,89,-2.0
realistic,5,90,-2.0
realistic,5,91,-1.0
realistic,5,92,-2.0
realistic,5,93,-2.0
realistic,5,94,-2.0
realistic,5,95,-2.0
realistic,5,96,-2.0
realistic,5,97,-1.0
realistic,5,98,-2.0
realistic,5,99,-2.0
realistic,5,100,-1.0
realistic,5,101,-2.0
realistic,5,102,-2.0
realistic,5,103,-2.0
realistic,5,104,-2.0
realistic,5,105,-2.0
realistic,5,106,-2.0
realistic,5,107,-2.0
realistic,5,108,-1.0
realistic,5,109,-1.0
realistic,5,110,-1.0
realistic,5,111,-1.0
realistic,5,112,-1.0
realistic,5,113,-2.0
realistic,5,114,-2.0
realistic,5,115,-2.0
realistic,5,116,-2.0
realistic,5,117,-1.0
realistic,5,118,-1.0
realistic,5,119,-1.0
realistic,5,120,-1.0
realistic,5,121,-1.0
realistic,5,122,-1.0
realistic,5,123,0.0
realistic,5,124,-1.0
realistic,5,125,-1.0
realistic,5,126,-1.0
realistic,5,127,-1.0
realistic,5,128,-2.0
realistic,5,129,-2.0
realistic,5,130,-2.0
realistic,5,131,-2.0
realistic,5,132,-2.0
realistic,5,133,-2.0
realistic,5,134,1.0
realistic,5,135,-2.0
realistic,5,136,-2.0
realistic,5,137,-2.0
realistic,5,138,-1.0
realistic,5,139,-2.0
realistic,5,140,-2.0
realistic,5,141,-2.0
realistic,5,142,-2.0
realistic,5,143,-1.0
realistic,5,144,-2.0
realistic,5,145,-2.0
realistic,5,146,-2.0
realistic,5,147,-2.0
realistic,5,148,-2.0
realistic,5,149,-2.0
realistic,5,150,-2.0
