block,instance,n,n_sweeps,p_s,deg_mean,coupling,b_accum,e_accum_fJ,e_accum_provenance,synapse_on,synapse_pJ_per_update,k,n_par,share,rail_vt,platform,e_update_pJ,tts_s,energy_J,energy_ratio_vs_cmos,tts_ratio_vs_cmos
caliber,burma14,196,50000,0.01,52.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,60.8888,3,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.022910528827669422,4.490463650223206,15.177082038499004,0.05000000000000001
caliber,burma14,196,50000,0.01,52.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,60.8888,3,64,1.0,4.0,cpu-numba,3959460.399957606,634.9933214467097,17779.813000507867,60093.05531834466,1385.8111399851625
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),0,0.0,3,64,1.0,4.0,sMTJ-array,0.783,0.06873158648300826,0.00459236968244868,0.1566,0.15
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),0,0.0,3,64,1.0,4.0,sMTJ-array-e2e,14.675,1.2843642460791478,0.08607027469978848,2.935,2.8030000000000004
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),0,0.0,3,64,1.0,4.0,cmos-pbit,5.0,0.45821057655338837,0.029325476899416857,1.0,1.0
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),0,0.0,3,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.022910528827669422,5.865095379883372,200.00000000000003,0.05000000000000001
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),0,0.0,3,64,1.0,4.0,cpu-numba,3959460.399957606,829.3790320936616,23222.612898622523,791892.0799915213,1810.0390399806204
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,70.2563,3,64,1.0,4.0,sMTJ-array,71.03932874999998,0.06873158648300826,0.4166524388416408,0.9439648456143963,0.15
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,70.2563,3,64,1.0,4.0,sMTJ-array-e2e,84.93132874999998,1.2843642460791478,0.49813034385898064,1.1285606162392026,2.8030000000000004
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,70.2563,3,64,1.0,4.0,cmos-pbit,75.25632874999998,0.45821057655338837,0.44138554605860897,1.0,1.0
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,70.2563,3,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.022910528827669422,5.865095379883372,13.287918991132031,0.05000000000000001
caliber,ulysses16,256,50000,0.01,60.0,rand_core,14,1170.94,ANALYTIC (measured linear fit in b),1,70.2563,3,64,1.0,4.0,cpu-numba,3959460.399957606,829.3790320936616,23222.612898622523,52612.9890432319,1810.0390399806204
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,4.0,sMTJ-array,0.783,0.0014949487290698623,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,4.0,sMTJ-array-e2e,7.3,0.023949078639699202,0.0002328133487404799,1.46,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,4.0,cmos-pbit,5.0,0.00996632486046575,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,4.0,sMTJ-array,18.365426459999995,0.0014949487290698623,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,4.0,sMTJ-array-e2e,24.882426459999994,0.023949078639699202,0.0007935563053344279,1.1018491083796496,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,4.0,cmos-pbit,22.582426459999994,0.00996632486046575,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,10.0,sMTJ-array,0.783,0.0014949487290698623,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,10.0,sMTJ-array-e2e,7.348932233394181,0.023949078639699202,0.00023437390724977443,1.4697864466788364,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,10.0,cmos-pbit,5.0,0.00996632486046575,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,1.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,10.0,sMTJ-array,18.365426459999995,0.0014949487290698623,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,10.0,sMTJ-array-e2e,24.931358693394177,0.023949078639699202,0.0007951168638437225,1.1040159363545288,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,10.0,cmos-pbit,22.582426459999994,0.00996632486046575,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,1.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,4.0,sMTJ-array,0.783,0.0014949487290698623,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,4.0,sMTJ-array-e2e,3.6354999999999995,0.07785692980995844,0.00011594423689671432,0.7271,7.812
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,4.0,cmos-pbit,5.0,0.00996632486046575,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,4.0,sMTJ-array,18.365426459999995,0.0014949487290698623,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,4.0,sMTJ-array-e2e,21.217926459999994,0.07785692980995844,0.0006766871934906623,0.9395769093982473,7.812
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,4.0,cmos-pbit,22.582426459999994,0.00996632486046575,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,10.0,sMTJ-array,0.783,0.0014949487290698623,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,10.0,sMTJ-array-e2e,3.6477330583485448,0.07785692980995844,0.00011633437652403796,0.729546611669709,7.812
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,10.0,cmos-pbit,5.0,0.00996632486046575,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,4.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,10.0,sMTJ-array,18.365426459999995,0.0014949487290698623,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,10.0,sMTJ-array-e2e,21.23015951834854,0.07785692980995844,0.000677077333117986,0.9401186163919671,7.812
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,10.0,cmos-pbit,22.582426459999994,0.00996632486046575,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,4.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,4.0,sMTJ-array,0.783,0.0014949487290698623,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,4.0,sMTJ-array-e2e,2.719374999999999,0.29348833449099543,8.672695893577292e-05,0.5438749999999999,29.448000000000004
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,4.0,cmos-pbit,5.0,0.00996632486046575,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,4.0,sMTJ-array,18.365426459999995,0.0014949487290698623,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,4.0,sMTJ-array-e2e,20.301801459999993,0.29348833449099543,0.000647469915529721,0.8990088596528968,29.448000000000004
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,4.0,cmos-pbit,22.582426459999994,0.00996632486046575,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,10.0,sMTJ-array,0.783,0.0014949487290698623,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,10.0,sMTJ-array-e2e,2.722433264587136,0.29348833449099543,8.682449384260384e-05,0.5444866529174271,29.448000000000004
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,10.0,cmos-pbit,5.0,0.00996632486046575,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,16,16.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,10.0,sMTJ-array,18.365426459999995,0.0014949487290698623,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,10.0,sMTJ-array-e2e,20.304859724587132,0.29348833449099543,0.0006475674504365518,0.8991442864013267,29.448000000000004
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,10.0,cmos-pbit,22.582426459999994,0.00996632486046575,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.016
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,16,16.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,452.50975999515504
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,4.0,sMTJ-array,0.783,0.0003886866695581642,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,4.0,sMTJ-array-e2e,7.3,0.006226760446321792,0.0002328133487404799,1.46,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,4.0,cmos-pbit,5.0,0.002591244463721095,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,sMTJ-array-e2e,24.882426459999994,0.006226760446321792,0.0007935563053344279,1.1018491083796496,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,10.0,sMTJ-array,0.783,0.0003886866695581642,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,10.0,sMTJ-array-e2e,7.348932233394181,0.006226760446321792,0.00023437390724977443,1.4697864466788364,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,10.0,cmos-pbit,5.0,0.002591244463721095,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,1.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,10.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,10.0,sMTJ-array-e2e,24.931358693394177,0.006226760446321792,0.0007951168638437225,1.1040159363545288,2.4030000000000005
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,10.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,4.0,sMTJ-array,0.783,0.0003886866695581642,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,4.0,sMTJ-array-e2e,3.6354999999999995,0.020242801750589196,0.00011594423689671432,0.7271,7.812000000000001
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,4.0,cmos-pbit,5.0,0.002591244463721095,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,sMTJ-array-e2e,21.217926459999994,0.020242801750589196,0.0006766871934906623,0.9395769093982473,7.812000000000001
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,10.0,sMTJ-array,0.783,0.0003886866695581642,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,10.0,sMTJ-array-e2e,3.6477330583485448,0.020242801750589196,0.00011633437652403796,0.729546611669709,7.812000000000001
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,10.0,cmos-pbit,5.0,0.002591244463721095,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,4.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,10.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,10.0,sMTJ-array-e2e,21.23015951834854,0.020242801750589196,0.000677077333117986,0.9401186163919671,7.812000000000001
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,10.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,10.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,10.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,16.0,4.0,sMTJ-array,0.783,0.0003886866695581642,2.4971623570382984e-05,0.15660000000000002,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,16.0,4.0,sMTJ-array-e2e,2.719374999999999,0.0763069669676588,8.672695893577292e-05,0.5438749999999999,29.448
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,16.0,4.0,cmos-pbit,5.0,0.002591244463721095,0.00015946119776745197,1.0,1.0
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,200.00000000000006,0.06153846153846154
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,0,0.0,1,64,16.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,791892.0799915212,1740.4221538275192
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,sMTJ-array-e2e,20.301801459999993,0.0763069669676588,0.000647469915529721,0.8990088596528968,29.448
grid,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
